date,hhs,flu,cough,fever,influenza,cold,isPartial,st_fips,cty_fips,pops,hhs_pops,hhs_pops_wt,nat_pops_wt,nat_pops
2016-05-22,55,7.647800841958175,7.546803173716684,11.921024891553236,0.6709966934477585,33.44892285742155,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-05-29,55,6.006775731757217,7.376077541783973,12.13403430526272,0.3756069577970967,33.09375819005623,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-06-05,55,4.306642485110469,6.997384779875376,11.418504921931135,0.34700230501205975,31.293397250452195,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-06-12,55,3.874498110656277,6.407229045528559,11.465573254188165,0.2206664101302805,29.740063270253888,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-06-19,55,3.475659250830421,6.268092848691958,11.002994629166585,0.2618594422974845,30.913031537981578,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-06-26,55,3.392694804170837,6.105929940824188,10.930747151904633,0.2725813383344996,30.031974053400845,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-07-03,55,3.2128935220652868,5.831491821476727,10.700783090936039,0.08423838760586509,29.817414215999722,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-07-10,55,3.1403569564128846,5.589925274249699,10.631425273947805,0.11330817103118314,30.342664093928903,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-07-17,55,3.2602370652624533,5.6995610113801,11.24061655048426,0.3518954117751357,32.11367629761933,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-07-24,55,3.213816843014878,5.596365644461148,10.718629045623622,0.10135622096261548,32.22798812850766,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-07-31,55,3.1908853953327503,5.503287706400657,10.684236163231395,0.10779860807728114,31.4219082469875,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-08-07,55,3.4401503722104954,5.376700620354466,9.928649922627352,0.30363131926448705,29.61458144074694,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-08-14,55,3.767989395688135,5.592040928644417,10.123538360195251,0.15280758901329358,30.10079826459995,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-08-21,55,4.388194360843949,6.151996434217886,10.655127769598328,0.47320420750676223,31.788613146388414,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-08-28,55,5.322246089838085,6.762892125648856,10.714352680886384,0.46969439124523205,32.57125665107557,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-09-04,55,6.780437256652437,8.362554157544729,11.520793983112661,0.7001495745702367,34.2714865228022,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-09-11,55,8.698224584973666,7.7343341860123545,11.346405105750666,0.7655720761625305,33.69994835635812,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-09-18,55,10.083354078317686,7.507239792924933,11.50227241723371,0.8761039221072492,34.059573023002244,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
2016-09-25,55,12.488883420411952,8.098023773353827,11.177852815498614,0.9710141749885015,34.86977926690039,0.0,1477,93501788,311368436,311368436.0,10.0,1.0000000000000002,41022287.678609915
